IdLocalidade;Localidade;Municipio;UF
003696;CACHOEIRA DE MINAS;CACHOEIRA DE MINAS;MG        
3698;SILVIANOPOLIS;SILVIANOPOLIS;MG        
003698;SILVIANOPOLIS;SILVIANOPOLIS;MG        
3699;SANTA RITA DO SAPUCAI;SANTA RITA DO SAPUCAI;MG        
003699;SANTA RITA DO SAPUCAI;SANTA RITA DO SAPUCAI;MG        
3700;CAREACU;CAREACU;MG        
003700;CAREACU;CAREACU;MG        
3701;TAUBATE;TAUBATE;SP        
003701;TAUBATE;TAUBATE;SP        
3702;TREMEMBE;TREMEMBE;SP        
003702;TREMEMBE;TREMEMBE;SP        
3703;PINDAMONHANGABA;PINDAMONHANGABA;SP        
003703;PINDAMONHANGABA;PINDAMONHANGABA;SP        
3704;CAMPOS DO JORDAO;CAMPOS DO JORDAO;SP        
003704;CAMPOS DO JORDAO;CAMPOS DO JORDAO;SP        
3705;ROSEIRA;ROSEIRA;SP        
003705;ROSEIRA;ROSEIRA;SP        
3706;POTIM;POTIM;SP        
003706;POTIM;POTIM;SP        
3707;APARECIDA;APARECIDA;SP        
003707;APARECIDA;APARECIDA;SP        
3708;TELEMACO BORBA;TELEMACO BORBA;PR        
003708;TELEMACO BORBA;TELEMACO BORBA;PR        
3715;ROLANDIA;ROLANDIA;PR        
003715;ROLANDIA;ROLANDIA;PR        
3716;CAMBE;CAMBE;PR        
003716;CAMBE;CAMBE;PR        
3717;LONDRINA;LONDRINA;PR        
003717;LONDRINA;LONDRINA;PR        
3718;IBIPORA;IBIPORA;PR        
003718;IBIPORA;IBIPORA;PR        
3719;DIANOPOLIS;DIANOPOLIS;TO        
003719;DIANOPOLIS;DIANOPOLIS;TO        
3720;TAGUATINGA;TAGUATINGA;TO        
003720;TAGUATINGA;TAGUATINGA;TO        
3721;PONTE ALTA DO BOM JESUS;PONTE ALTA DO BOM JESUS;TO        
003721;PONTE ALTA DO BOM JESUS;PONTE ALTA DO BOM JESUS;TO        
3722;NOVO JARDIM;NOVO JARDIM;TO        
003722;NOVO JARDIM;NOVO JARDIM;TO        
3729;TUPIRAMA;TUPIRAMA;TO        
003729;TUPIRAMA;TUPIRAMA;TO        
3730;PEDRO AFONSO;PEDRO AFONSO;TO        
003730;PEDRO AFONSO;PEDRO AFONSO;TO        
3740;BONFINOPOLIS DE MINAS;BONFINOPOLIS DE MINAS;MG        
003740;BONFINOPOLIS DE MINAS;BONFINOPOLIS DE MINAS;MG        
3741;RIACHINHO;RIACHINHO;MG        
003741;RIACHINHO;RIACHINHO;MG        
3742;ARINOS;ARINOS;MG        
003742;ARINOS;ARINOS;MG        
3743;URUCUIA;URUCUIA;MG        
003743;URUCUIA;URUCUIA;MG        
3745;PINTOPOLIS;PINTOPOLIS;MG        
003745;PINTOPOLIS;PINTOPOLIS;MG        
3746;CHAPADA GAUCHA;CHAPADA GAUCHA;MG        
003746;CHAPADA GAUCHA;CHAPADA GAUCHA;MG        
3750;UBAI;UBAI;MG        
003750;UBAI;UBAI;MG        
3752;SAO FRANCISCO;SAO FRANCISCO;MG        
003752;SAO FRANCISCO;SAO FRANCISCO;MG        
3756;MIRABELA;MIRABELA;MG        
003756;MIRABELA;MIRABELA;MG        
3757;BRASILIA DE MINAS;BRASILIA DE MINAS;MG        
003757;BRASILIA DE MINAS;BRASILIA DE MINAS;MG        
3759;MANGA;MANGA;MG        
003759;MANGA;MANGA;MG        
3768;BONITO DE MINAS;BONITO DE MINAS;MG        
003768;BONITO DE MINAS;BONITO DE MINAS;MG        
3769;PEDRAS DE MARIA DA CRUZ;PEDRAS DE MARIA DA CRUZ;MG        
003769;PEDRAS DE MARIA DA CRUZ;PEDRAS DE MARIA DA CRUZ;MG        
3770;JANUARIA;JANUARIA;MG        
003770;JANUARIA;JANUARIA;MG        
3774;ITACARAMBI;ITACARAMBI;MG        
003774;ITACARAMBI;ITACARAMBI;MG        
3775;SAO JOAO DAS MISSOES;SAO JOAO DAS MISSOES;MG        
003775;SAO JOAO DAS MISSOES;SAO JOAO DAS MISSOES;MG        
3776;MAMBAI;MAMBAI;GO        
003776;MAMBAI;MAMBAI;GO        
3777;MONTALVANIA;MONTALVANIA;MG        
003777;MONTALVANIA;MONTALVANIA;MG        
3778;COCOS;COCOS;BA        
003778;COCOS;COCOS;BA        
3780;JUVENILIA;JUVENILIA;MG        
003780;JUVENILIA;JUVENILIA;MG        
3781;CORIBE;CORIBE;BA        
003781;CORIBE;CORIBE;BA        
3782;CORRENTINA;CORRENTINA;BA        
003782;CORRENTINA;CORRENTINA;BA        
3783;JABORANDI;JABORANDI;BA        
003783;JABORANDI;JABORANDI;BA        
3784;SANTA MARIA DA VITORIA;SANTA MARIA DA VITORIA;BA        
003784;SANTA MARIA DA VITORIA;SANTA MARIA DA VITORIA;BA        
3787;SANTANA;SANTANA;BA        
003787;SANTANA;SANTANA;BA        
3788;MONTES CLAROS;MONTES CLAROS;MG        
003788;MONTES CLAROS;MONTES CLAROS;MG        
3791;FRANCISCO SA;FRANCISCO SA;MG        
003791;FRANCISCO SA;FRANCISCO SA;MG        
3792;JANAUBA;JANAUBA;MG        
003792;JANAUBA;JANAUBA;MG        
3795;PORTEIRINHA;PORTEIRINHA;MG        
003795;PORTEIRINHA;PORTEIRINHA;MG        
3799;SALINAS;SALINAS;MG        
003799;SALINAS;SALINAS;MG        
3802;CAMETA;CAMETA;PA        
003802;CAMETA;CAMETA;PA        
3803;GOIANESIA DO PARA;GOIANESIA DO PARA;PA        
003803;GOIANESIA DO PARA;GOIANESIA DO PARA;PA        
3804;AURORA DO PARA;AURORA DO PARA;PA        
003804;AURORA DO PARA;AURORA DO PARA;PA        
3810;LAGO DOS RODRIGUES;LAGO DOS RODRIGUES;MA        
003810;LAGO DOS RODRIGUES;LAGO DOS RODRIGUES;MA        
3811;POCAO DE PEDRAS;POCAO DE PEDRAS;MA        
003811;POCAO DE PEDRAS;POCAO DE PEDRAS;MA        
3812;IGARAPE GRANDE;IGARAPE GRANDE;MA        
003812;IGARAPE GRANDE;IGARAPE GRANDE;MA        
3813;TAIOBEIRAS;TAIOBEIRAS;MG        
003813;TAIOBEIRAS;TAIOBEIRAS;MG        
3815;MATO VERDE;MATO VERDE;MG        
003815;MATO VERDE;MATO VERDE;MG        
3818;MONTE AZUL;MONTE AZUL;MG        
003818;MONTE AZUL;MONTE AZUL;MG        
3820;ESPINOSA;ESPINOSA;MG        
003820;ESPINOSA;ESPINOSA;MG        
3822;URANDI;URANDI;BA        
003822;URANDI;URANDI;BA        
3823;LICINIO DE ALMEIDA;LICINIO DE ALMEIDA;BA        
003823;LICINIO DE ALMEIDA;LICINIO DE ALMEIDA;BA        
3826;SAO JOAO DO PARAISO;SAO JOAO DO PARAISO;MG        
003826;SAO JOAO DO PARAISO;SAO JOAO DO PARAISO;MG        
3828;JACARACI;JACARACI;BA        
003828;JACARACI;JACARACI;BA        
3829;CONDEUBA;CONDEUBA;BA        
003829;CONDEUBA;CONDEUBA;BA        
3831;CARINHANHA;CARINHANHA;BA        
003831;CARINHANHA;CARINHANHA;BA        
3833;PALMAS DE MONTE ALTO;PALMAS DE MONTE ALTO;BA        
003833;PALMAS DE MONTE ALTO;PALMAS DE MONTE ALTO;BA        
3835;SERRA DOURADA;SERRA DOURADA;BA        
003835;SERRA DOURADA;SERRA DOURADA;BA        
3836;TABOCAS DO BREJO VELHO;TABOCAS DO BREJO VELHO;BA        
003836;TABOCAS DO BREJO VELHO;TABOCAS DO BREJO VELHO;BA        
3837;BOM JESUS DA LAPA;BOM JESUS DA LAPA;BA        
003837;BOM JESUS DA LAPA;BOM JESUS DA LAPA;BA        
3840;SEBASTIAO LARANJEIRAS;SEBASTIAO LARANJEIRAS;BA        
003840;SEBASTIAO LARANJEIRAS;SEBASTIAO LARANJEIRAS;BA        
3841;CANDIBA;CANDIBA;BA        
003841;CANDIBA;CANDIBA;BA        
3842;GUANAMBI;GUANAMBI;BA        
003842;GUANAMBI;GUANAMBI;BA        
3843;PINDAI;PINDAI;BA        
003843;PINDAI;PINDAI;BA        
3845;CAETITE;CAETITE;BA        
003845;CAETITE;CAETITE;BA        
3847;CACULE;CACULE;BA        
003847;CACULE;CACULE;BA        
3851;RIACHO DE SANTANA;RIACHO DE SANTANA;BA        
003851;RIACHO DE SANTANA;RIACHO DE SANTANA;BA        
3853;MACAUBAS;MACAUBAS;BA        
003853;MACAUBAS;MACAUBAS;BA        
3854;IBIPITANGA;IBIPITANGA;BA        
003854;IBIPITANGA;IBIPITANGA;BA        
3857;CRATEUS;CRATEUS;CE        
003857;CRATEUS;CRATEUS;CE        
3861;IPU;IPU;CE        
003861;IPU;IPU;CE        
3863;NOVA RUSSAS;NOVA RUSSAS;CE        
003863;NOVA RUSSAS;NOVA RUSSAS;CE        
3865;SANTA QUITERIA;SANTA QUITERIA;CE        
003865;SANTA QUITERIA;SANTA QUITERIA;CE        
3867;PARNAMIRIM;PARNAMIRIM;PE        
003867;PARNAMIRIM;PARNAMIRIM;PE        
3869;EXU;EXU;PE        
003869;EXU;EXU;PE        
3871;PIRASSUNUNGA;PIRASSUNUNGA;SP        
003871;PIRASSUNUNGA;PIRASSUNUNGA;SP        
3872;SANTA CRUZ DAS PALMEIRAS;SANTA CRUZ DAS PALMEIRAS;SP        
003872;SANTA CRUZ DAS PALMEIRAS;SANTA CRUZ DAS PALMEIRAS;SP        
3880;CAJURU;CAJURU;SP        
003880;CAJURU;CAJURU;SP        
3881;ALTINOPOLIS;ALTINOPOLIS;SP        
003881;ALTINOPOLIS;ALTINOPOLIS;SP        
3882;CAMPINAS;CAMPINAS;SP        
003882;CAMPINAS;CAMPINAS;SP        
3887;PEDREIRA;PEDREIRA;SP        
003887;PEDREIRA;PEDREIRA;SP        
3889;AMPARO;AMPARO;SP        
003889;AMPARO;AMPARO;SP        
3891;SERRA NEGRA;SERRA NEGRA;SP        
003891;SERRA NEGRA;SERRA NEGRA;SP        
3893;MOJI-MIRIM;MOJI-MIRIM;SP        
003893;MOJI-MIRIM;MOJI-MIRIM;SP        
3894;MOGI-GUACU;MOGI-GUACU;SP        
003894;MOGI-GUACU;MOGI-GUACU;SP        
3896;AGUAI;AGUAI;SP        
003896;AGUAI;AGUAI;SP        
3897;ITAPIRA;ITAPIRA;SP        
003897;ITAPIRA;ITAPIRA;SP        
3898;ESPIRITO SANTO DO PINHAL;ESPIRITO SANTO DO PINHAL;SP        
003898;ESPIRITO SANTO DO PINHAL;ESPIRITO SANTO DO PINHAL;SP        
3899;SANTO ANTONIO DO JARDIM;SANTO ANTONIO DO JARDIM;SP        
003899;SANTO ANTONIO DO JARDIM;SANTO ANTONIO DO JARDIM;SP        
3900;BRAGANCA PAULISTA;BRAGANCA PAULISTA;SP        
003900;BRAGANCA PAULISTA;BRAGANCA PAULISTA;SP        
3901;VARGEM;VARGEM;SP        
003901;VARGEM;VARGEM;SP        
3902;PINHALZINHO;PINHALZINHO;SP        
003902;PINHALZINHO;PINHALZINHO;SP        
3903;PEDRA BELA;PEDRA BELA;SP        
003903;PEDRA BELA;PEDRA BELA;SP        
3904;SOCORRO;SOCORRO;SP        
003904;SOCORRO;SOCORRO;SP        
3907;EXTREMA;EXTREMA;MG        
003907;EXTREMA;EXTREMA;MG        
3908;TOLEDO;TOLEDO;MG        
003908;TOLEDO;TOLEDO;MG        
3909;MUNHOZ;MUNHOZ;MG        
003909;MUNHOZ;MUNHOZ;MG        
3910;ITAPEVA;ITAPEVA;MG        
003910;ITAPEVA;ITAPEVA;MG        
3911;CAMANDUCAIA;CAMANDUCAIA;MG        
003911;CAMANDUCAIA;CAMANDUCAIA;MG        
3913;LINDOIA;LINDOIA;SP        
003913;LINDOIA;LINDOIA;SP        
3914;AGUAS DE LINDOIA;AGUAS DE LINDOIA;SP        
003914;AGUAS DE LINDOIA;AGUAS DE LINDOIA;SP        
3915;MONTE SIAO;MONTE SIAO;MG        
003915;MONTE SIAO;MONTE SIAO;MG        
3916;JACUTINGA;JACUTINGA;MG        
003916;JACUTINGA;JACUTINGA;MG        
3918;ANDRADAS;ANDRADAS;MG        
003918;ANDRADAS;ANDRADAS;MG        
3920;BUENO BRANDAO;BUENO BRANDAO;MG        
003920;BUENO BRANDAO;BUENO BRANDAO;MG        
3923;OURO FINO;OURO FINO;MG        
003923;OURO FINO;OURO FINO;MG        
3925;BORDA DA MATA;BORDA DA MATA;MG        
003925;BORDA DA MATA;BORDA DA MATA;MG        
3928;CASA BRANCA;CASA BRANCA;SP        
003928;CASA BRANCA;CASA BRANCA;SP        
3929;ITOBI;ITOBI;SP        
003929;ITOBI;ITOBI;SP        
3930;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;SP        
003930;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;SP        
3931;VARGEM GRANDE DO SUL;VARGEM GRANDE DO SUL;SP        
003931;VARGEM GRANDE DO SUL;VARGEM GRANDE DO SUL;SP        
3932;AGUAS DA PRATA;AGUAS DA PRATA;SP        
003932;AGUAS DA PRATA;AGUAS DA PRATA;SP        
3933;SAO SEBASTIAO DA GRAMA;SAO SEBASTIAO DA GRAMA;SP        
003933;SAO SEBASTIAO DA GRAMA;SAO SEBASTIAO DA GRAMA;SP        
3934;SAO JOSE DO RIO PARDO;SAO JOSE DO RIO PARDO;SP        
003934;SAO JOSE DO RIO PARDO;SAO JOSE DO RIO PARDO;SP        
3935;DIVINOLANDIA;DIVINOLANDIA;SP        
003935;DIVINOLANDIA;DIVINOLANDIA;SP        
3937;MOCOCA;MOCOCA;SP        
003937;MOCOCA;MOCOCA;SP        
3938;ARCEBURGO;ARCEBURGO;MG        
003938;ARCEBURGO;ARCEBURGO;MG        
3939;SANTO ANTONIO DA ALEGRIA;SANTO ANTONIO DA ALEGRIA;SP        
003939;SANTO ANTONIO DA ALEGRIA;SANTO ANTONIO DA ALEGRIA;SP        
3940;MONTE SANTO DE MINAS;MONTE SANTO DE MINAS;MG        
003940;MONTE SANTO DE MINAS;MONTE SANTO DE MINAS;MG        
3941;ITAMOGI;ITAMOGI;MG        
003941;ITAMOGI;ITAMOGI;MG        
3942;GUARANESIA;GUARANESIA;MG        
003942;GUARANESIA;GUARANESIA;MG        
3943;TAPIRATIBA;TAPIRATIBA;SP        
003943;TAPIRATIBA;TAPIRATIBA;SP        
3944;GUAXUPE;GUAXUPE;MG        
003944;GUAXUPE;GUAXUPE;MG        
3946;POCOS DE CALDAS;POCOS DE CALDAS;MG        
003946;POCOS DE CALDAS;POCOS DE CALDAS;MG        
3947;CACONDE;CACONDE;SP        
003947;CACONDE;CACONDE;SP        
3949;BANDEIRA DO SUL;BANDEIRA DO SUL;MG        
003949;BANDEIRA DO SUL;BANDEIRA DO SUL;MG        
3950;BOTELHOS;BOTELHOS;MG        
003950;BOTELHOS;BOTELHOS;MG        
3951;CAMPESTRE;CAMPESTRE;MG        
003951;CAMPESTRE;CAMPESTRE;MG        
3954;MUZAMBINHO;MUZAMBINHO;MG        
003954;MUZAMBINHO;MUZAMBINHO;MG        
3958;CABO VERDE;CABO VERDE;MG        
003958;CABO VERDE;CABO VERDE;MG        
3959;MONTE BELO;MONTE BELO;MG        
003959;MONTE BELO;MONTE BELO;MG        
3960;AREADO;AREADO;MG        
003960;AREADO;AREADO;MG        
3961;MAR DE ESPANHA;MAR DE ESPANHA;MG        
003961;MAR DE ESPANHA;MAR DE ESPANHA;MG        
3966;BICAS;BICAS;MG        
003966;BICAS;BICAS;MG        
3968;SAO JOAO NEPOMUCENO;SAO JOAO NEPOMUCENO;MG        
003968;SAO JOAO NEPOMUCENO;SAO JOAO NEPOMUCENO;MG        
3975;RIO POMBA;RIO POMBA;MG        
003975;RIO POMBA;RIO POMBA;MG        
3976;RIO NOVO;RIO NOVO;MG        
003976;RIO NOVO;RIO NOVO;MG        
3977;GUARANI;GUARANI;MG        
003977;GUARANI;GUARANI;MG        
3978;PIRAUBA;PIRAUBA;MG        
003978;PIRAUBA;PIRAUBA;MG        
3981;TOCANTINS;TOCANTINS;MG        
003981;TOCANTINS;TOCANTINS;MG        
3984;ITABORAI;ITABORAI;RJ        
003984;ITABORAI;ITABORAI;RJ        
3989;TERESOPOLIS;TERESOPOLIS;RJ        
003989;TERESOPOLIS;TERESOPOLIS;RJ        
3991;CACHOEIRAS DE MACACU;CACHOEIRAS DE MACACU;RJ        
003991;CACHOEIRAS DE MACACU;CACHOEIRAS DE MACACU;RJ        
3992;NOVA FRIBURGO;NOVA FRIBURGO;RJ        
003992;NOVA FRIBURGO;NOVA FRIBURGO;RJ        
3993;SUMIDOURO;SUMIDOURO;RJ        
003993;SUMIDOURO;SUMIDOURO;RJ        
4000;CABO FRIO;CABO FRIO;RJ        
004000;CABO FRIO;CABO FRIO;RJ        
4003;CORDEIRO;CORDEIRO;RJ        
004003;CORDEIRO;CORDEIRO;RJ        
4004;RIO DAS OSTRAS;RIO DAS OSTRAS;RJ        
004004;RIO DAS OSTRAS;RIO DAS OSTRAS;RJ        
4006;SAPUCAIA;SAPUCAIA;RJ        
004006;SAPUCAIA;SAPUCAIA;RJ        
4011;CARMO;CARMO;RJ        
004011;CARMO;CARMO;RJ        
4012;ALEM PARAIBA;ALEM PARAIBA;MG        
004012;ALEM PARAIBA;ALEM PARAIBA;MG        
4013;VOLTA GRANDE;VOLTA GRANDE;MG        
004013;VOLTA GRANDE;VOLTA GRANDE;MG        
4014;LEOPOLDINA;LEOPOLDINA;MG        
004014;LEOPOLDINA;LEOPOLDINA;MG        
4015;RECREIO;RECREIO;MG        
004015;RECREIO;RECREIO;MG        
4020;UBA;UBA;MG        
004020;UBA;UBA;MG        
4023;VISCONDE DO RIO BRANCO;VISCONDE DO RIO BRANCO;MG        
004023;VISCONDE DO RIO BRANCO;VISCONDE DO RIO BRANCO;MG        
4024;CATAGUASES;CATAGUASES;MG        
004024;CATAGUASES;CATAGUASES;MG        
4025;LARANJAL;LARANJAL;MG        
004025;LARANJAL;LARANJAL;MG        
4027;MIRAI;MIRAI;MG        
004027;MIRAI;MIRAI;MG        
4034;PIRAPETINGA;PIRAPETINGA;MG        
004034;PIRAPETINGA;PIRAPETINGA;MG        
4037;ITAOCARA;ITAOCARA;RJ        
004037;ITAOCARA;ITAOCARA;RJ        
4038;SANTO ANTONIO DE PADUA;SANTO ANTONIO DE PADUA;RJ        
004038;SANTO ANTONIO DE PADUA;SANTO ANTONIO DE PADUA;RJ        
4040;PALMA;PALMA;MG        
004040;PALMA;PALMA;MG        
4042;MURIAE;MURIAE;MG        
004042;MURIAE;MURIAE;MG        
4043;PATROCINIO DO MURIAE;PATROCINIO DO MURIAE;MG        
004043;PATROCINIO DO MURIAE;PATROCINIO DO MURIAE;MG        
4044;MIRACEMA;MIRACEMA;RJ        
004044;MIRACEMA;MIRACEMA;RJ        
4046;LAJE DO MURIAE;LAJE DO MURIAE;RJ        
004046;LAJE DO MURIAE;LAJE DO MURIAE;RJ        
4047;EUGENOPOLIS;EUGENOPOLIS;MG        
004047;EUGENOPOLIS;EUGENOPOLIS;MG        
4048;ANTONIO PRADO DE MINAS;ANTONIO PRADO DE MINAS;MG        
004048;ANTONIO PRADO DE MINAS;ANTONIO PRADO DE MINAS;MG        
4049;NATIVIDADE;NATIVIDADE;RJ        
004049;NATIVIDADE;NATIVIDADE;RJ        
4051;CAPITOLIO;CAPITOLIO;MG        
004051;CAPITOLIO;CAPITOLIO;MG        
4052;PIUMHI;PIUMHI;MG        
004052;PIUMHI;PIUMHI;MG        
4056;BAMBUI;BAMBUI;MG        
004056;BAMBUI;BAMBUI;MG        
4058;IGUATAMA;IGUATAMA;MG        
004058;IGUATAMA;IGUATAMA;MG        
4061;FORMIGA;FORMIGA;MG        
004061;FORMIGA;FORMIGA;MG        
4062;CAMPO BELO;CAMPO BELO;MG        
004062;CAMPO BELO;CAMPO BELO;MG        
4063;CANDEIAS;CANDEIAS;MG        
004063;CANDEIAS;CANDEIAS;MG        
4070;CONTAGEM;CONTAGEM;MG        
004070;CONTAGEM;CONTAGEM;MG        
4071;RIBEIRAO DAS NEVES;RIBEIRAO DAS NEVES;MG        
004071;RIBEIRAO DAS NEVES;RIBEIRAO DAS NEVES;MG        
4072;SETE LAGOAS;SETE LAGOAS;MG        
004072;SETE LAGOAS;SETE LAGOAS;MG        
4074;MATOZINHOS;MATOZINHOS;MG        
004074;MATOZINHOS;MATOZINHOS;MG        
4075;PRUDENTE DE MORAIS;PRUDENTE DE MORAIS;MG        
004075;PRUDENTE DE MORAIS;PRUDENTE DE MORAIS;MG        
4077;PARAOPEBA;PARAOPEBA;MG        
004077;PARAOPEBA;PARAOPEBA;MG        
4082;BELO ORIENTE;BELO ORIENTE;MG        
004082;BELO ORIENTE;BELO ORIENTE;MG        
4084;ACUCENA;ACUCENA;MG        
004084;ACUCENA;ACUCENA;MG        
4087;SANTA MARIA DO SUACUI;SANTA MARIA DO SUACUI;MG        
004087;SANTA MARIA DO SUACUI;SANTA MARIA DO SUACUI;MG        
4088;AGUA BOA;AGUA BOA;MG        
004088;AGUA BOA;AGUA BOA;MG        
4090;MALACACHETA;MALACACHETA;MG        
004090;MALACACHETA;MALACACHETA;MG        
4094;ITAPECERICA;ITAPECERICA;MG        
004094;ITAPECERICA;ITAPECERICA;MG        
4095;ARCOS;ARCOS;MG        
004095;ARCOS;ARCOS;MG        
4097;LAGOA DA PRATA;LAGOA DA PRATA;MG        
004097;LAGOA DA PRATA;LAGOA DA PRATA;MG        
4099;SANTO ANTONIO DO MONTE;SANTO ANTONIO DO MONTE;MG        
004099;SANTO ANTONIO DO MONTE;SANTO ANTONIO DO MONTE;MG        
4104;LUZ;LUZ;MG        
004104;LUZ;LUZ;MG        
4107;SAO GOTARDO;SAO GOTARDO;MG        
004107;SAO GOTARDO;SAO GOTARDO;MG        
4111;MOEMA;MOEMA;MG        
004111;MOEMA;MOEMA;MG        
4113;BOM DESPACHO;BOM DESPACHO;MG        
004113;BOM DESPACHO;BOM DESPACHO;MG        
4117;MARTINHO CAMPOS;MARTINHO CAMPOS;MG        
004117;MARTINHO CAMPOS;MARTINHO CAMPOS;MG        
4118;SANTO ANTONIO DO AMPARO;SANTO ANTONIO DO AMPARO;MG        
004118;SANTO ANTONIO DO AMPARO;SANTO ANTONIO DO AMPARO;MG        
4120;OLIVEIRA;OLIVEIRA;MG        
004120;OLIVEIRA;OLIVEIRA;MG        
4121;CARMO DA MATA;CARMO DA MATA;MG        
004121;CARMO DA MATA;CARMO DA MATA;MG        
4122;CARMOPOLIS DE MINAS;CARMOPOLIS DE MINAS;MG        
004122;CARMOPOLIS DE MINAS;CARMOPOLIS DE MINAS;MG        
4125;DIVINOPOLIS;DIVINOPOLIS;MG        
004125;DIVINOPOLIS;DIVINOPOLIS;MG        
4127;CLAUDIO;CLAUDIO;MG        
004127;CLAUDIO;CLAUDIO;MG        
4130;ITAUNA;ITAUNA;MG        
004130;ITAUNA;ITAUNA;MG        
4131;SAO TIAGO;SAO TIAGO;MG        
004131;SAO TIAGO;SAO TIAGO;MG        
4139;ITAGUARA;ITAGUARA;MG        
004139;ITAGUARA;ITAGUARA;MG        
4143;NOVA SERRANA;NOVA SERRANA;MG        
004143;NOVA SERRANA;NOVA SERRANA;MG        
4148;PARA DE MINAS;PARA DE MINAS;MG        
004148;PARA DE MINAS;PARA DE MINAS;MG        
4152;POMPEU;POMPEU;MG        
004152;POMPEU;POMPEU;MG        
4159;TRES MARIAS;TRES MARIAS;MG        
004159;TRES MARIAS;TRES MARIAS;MG        
4164;CURVELO;CURVELO;MG        
004164;CURVELO;CURVELO;MG        
4166;CORINTO;CORINTO;MG        
004166;CORINTO;CORINTO;MG        
4171;BUENOPOLIS;BUENOPOLIS;MG        
004171;BUENOPOLIS;BUENOPOLIS;MG        
4173;PIRAPORA;PIRAPORA;MG        
004173;PIRAPORA;PIRAPORA;MG        
4174;VARZEA DA PALMA;VARZEA DA PALMA;MG        
004174;VARZEA DA PALMA;VARZEA DA PALMA;MG        
4179;JEQUITAI;JEQUITAI;MG        
004179;JEQUITAI;JEQUITAI;MG        
4183;CARANDAI;CARANDAI;MG        
004183;CARANDAI;CARANDAI;MG        
4188;CONSELHEIRO LAFAIETE;CONSELHEIRO LAFAIETE;MG        
004188;CONSELHEIRO LAFAIETE;CONSELHEIRO LAFAIETE;MG        
4189;CONGONHAS;CONGONHAS;MG        
004189;CONGONHAS;CONGONHAS;MG        
4200;BETIM;BETIM;MG        
004200;BETIM;BETIM;MG        
4203;PEDRA DOURADA;PEDRA DOURADA;MG        
004203;PEDRA DOURADA;PEDRA DOURADA;MG        
4204;PORCIUNCULA;PORCIUNCULA;RJ        
004204;PORCIUNCULA;PORCIUNCULA;RJ        
4205;TOMBOS;TOMBOS;MG        
004205;TOMBOS;TOMBOS;MG        
4207;CARANGOLA;CARANGOLA;MG        
004207;CARANGOLA;CARANGOLA;MG        
4208;DIVINO;DIVINO;MG        
004208;DIVINO;DIVINO;MG        
4212;RAUL SOARES;RAUL SOARES;MG        
004212;RAUL SOARES;RAUL SOARES;MG        
4221;GOVERNADOR VALADARES;GOVERNADOR VALADARES;MG        
004221;GOVERNADOR VALADARES;GOVERNADOR VALADARES;MG        
4222;GUACUI;GUACUI;ES        
004222;GUACUI;GUACUI;ES        
4223;ALEGRE;ALEGRE;ES        
004223;ALEGRE;ALEGRE;ES        
4225;FORMOSO;FORMOSO;GO        
004225;FORMOSO;FORMOSO;GO        
4226;NIQUELANDIA;NIQUELANDIA;GO        
004226;NIQUELANDIA;NIQUELANDIA;GO        
4227;CAMPINACU;CAMPINACU;GO        
004227;CAMPINACU;CAMPINACU;GO        
4228;PORANGATU;PORANGATU;GO        
004228;PORANGATU;PORANGATU;GO        
4229;JAU DO TOCANTINS;JAU DO TOCANTINS;TO        
004229;JAU DO TOCANTINS;JAU DO TOCANTINS;TO        
4230;PALMEIROPOLIS;PALMEIROPOLIS;TO        
004230;PALMEIROPOLIS;PALMEIROPOLIS;TO        
4231;SAO SALVADOR DO TOCANTINS;SAO SALVADOR DO TOCANTINS;TO        
004231;SAO SALVADOR DO TOCANTINS;SAO SALVADOR DO TOCANTINS;TO        
4232;NOVO GAMA;NOVO GAMA;GO        
004232;NOVO GAMA;NOVO GAMA;GO        
4233;VALPARAISO DE GOIAS;VALPARAISO DE GOIAS;GO        
004233;VALPARAISO DE GOIAS;VALPARAISO DE GOIAS;GO        
4234;LUZIANIA;LUZIANIA;GO        
004234;LUZIANIA;LUZIANIA;GO        
4235;CIDADE OCIDENTAL;CIDADE OCIDENTAL;GO        
004235;CIDADE OCIDENTAL;CIDADE OCIDENTAL;GO        
4236;CRISTALINA;CRISTALINA;GO        
004236;CRISTALINA;CRISTALINA;GO        
4237;MIMOSO DE GOIAS;MIMOSO DE GOIAS;GO        
004237;MIMOSO DE GOIAS;MIMOSO DE GOIAS;GO        
4238;AGUA FRIA DE GOIAS;AGUA FRIA DE GOIAS;GO        
004238;AGUA FRIA DE GOIAS;AGUA FRIA DE GOIAS;GO        
4239;PLANALTINA;PLANALTINA;GO        
004239;PLANALTINA;PLANALTINA;GO        
4240;FORMOSA;FORMOSA;GO        
004240;FORMOSA;FORMOSA;GO        
4242;UNAI;UNAI;MG        
004242;UNAI;UNAI;MG        
4243;CABECEIRA GRANDE;CABECEIRA GRANDE;MG        
004243;CABECEIRA GRANDE;CABECEIRA GRANDE;MG        
4244;CABECEIRAS;CABECEIRAS;GO        
004244;CABECEIRAS;CABECEIRAS;GO        
4248;VILA BOA;VILA BOA;GO        
004248;VILA BOA;VILA BOA;GO        
4249;BURITIS;BURITIS;MG        
004249;BURITIS;BURITIS;MG        
4250;FORMOSO;FORMOSO;MG        
004250;FORMOSO;FORMOSO;MG        
